lead_id,lead_indicator,date_part,source,purchases,time_spent,customer_group,onboarding,customer_code,n_visits,bin_source
9532,0.0,2024-01-26,signup,3,112.34884675686509,1,False,JIEHMTXUCX,2,group1
9537,1.0,2024-01-15,signup,2,100.70783384104746,3,False,GEPNYAAZSR,17,group1
9540,0.0,2024-01-28,signup,5,102.66636415074392,8,False,CMDLWSPMOC,9,group1
9543,0.0,2024-01-18,signup,10,85.71230447530449,4,True,VDDDXLVYGW,3,group1
9545,0.0,2024-01-29,signup,8,93.32984633098935,3,False,ZZDUIDJXXS,1,group1
9550,0.0,2024-01-17,signup,8,96.74026167851396,7,False,IOATNFQJIR,2,group1
9558,1.0,2024-01-03,signup,6,97.3378355816416,1,False,UDAZKCAPTA,15,group1
9580,0.0,2024-01-12,signup,4,105.0610350435379,4,True,XDXMSTDEKY,4,group1
9583,0.0,2024-01-20,signup,3,107.88209229219603,5,False,QGMJOTIUVD,12,group1
9586,0.0,2024-01-22,signup,3,108.4813923499809,4,False,NTKEJECHUP,3,group1
9589,1.0,2024-01-20,signup,4,115.46294678254148,6,True,HCCUVOFNFM,11,group1
9591,0.0,2024-01-07,signup,9,94.91337573295218,4,True,AGKFSPREAL,10,group1
9597,0.0,2024-01-14,signup,3,105.4533328228863,3,True,CDKVWATLEX,1,group1
9603,0.0,2024-01-20,signup,8,127.2475479910493,5,False,AVWWOBYOXR,5,group1
9609,1.0,2024-01-23,signup,7,126.4208885835604,8,True,ABDZNSNDWE,12,group1
9616,1.0,2024-01-13,signup,9,103.23062798031089,1,True,CDAUIRILEZ,27,group1
9617,1.0,2024-01-17,signup,6,106.41332256653898,8,False,OIZCSAWGUC,14,group1
9619,0.0,2024-01-15,signup,3,97.4515590016717,1,False,MVEQFTZWIR,2,group1
9620,0.0,2024-01-26,signup,4,98.97050323053692,2,True,EGTJJDKHGU,5,group1
9621,0.0,2024-01-12,signup,6,100.53638053460296,5,False,SXQIAHQLHL,6,group1
9623,1.0,2024-01-10,signup,7,104.83025170940314,1,False,VPPNYZFRHL,19,group1
9625,0.0,2024-01-30,signup,6,110.97756815106032,4,True,UWRIJQLQJL,5,group1
9628,0.0,2024-01-22,signup,6,105.18728738971808,2,True,CUXXJVSUNY,8,group1
9630,0.0,2024-01-11,signup,4,87.84375023561512,5,False,DWDLBQRRMK,8,group1
9637,0.0,2024-01-12,signup,8,95.6797891553132,4,True,FYOETEMEWB,7,group1
9638,0.0,2024-01-12,signup,1,100.8501418009806,6,True,EGQTGSRKXQ,3,group1
9647,1.0,2024-01-12,signup,5,94.91288176710827,8,True,XQYEGAKKGN,9,group1
9651,0.0,2024-01-03,signup,4,101.8770687238753,9,True,GTAQIBEWZJ,8,group1
9652,0.0,2024-01-29,signup,8,80.54093516752923,6,False,NQLRKPFGAQ,3,group1
9653,0.0,2024-01-10,signup,3,96.33924075470738,7,True,TNRLONNUAA,27,group1
9654,1.0,2024-01-29,signup,6,106.42969769779802,5,True,IHRULTCIEG,7,group1
9669,1.0,2024-01-08,signup,12,100.20147918093905,5,True,UENATBULHC,18,group1
9672,0.0,2024-01-24,signup,7,107.53366552365888,8,False,KGVYAKTWQA,8,group1
9675,1.0,2024-01-20,signup,4,93.21759980457549,4,False,IIATISIBRX,16,group1
9679,0.0,2024-01-16,signup,4,96.44562814385507,7,True,IJGSYPFTRI,3,group1
9681,0.0,2024-01-12,signup,4,87.12234152307477,8,False,TWZUFADPZT,13,group1
9682,0.0,2024-01-31,signup,4,76.55731444143558,5,True,HNFWONATIJ,1,group1
9687,0.0,2024-01-01,signup,3,91.79014209253567,3,True,VPXPMLRPVQ,1,group1
9698,1.0,2024-01-31,signup,2,87.3784943751923,6,True,WMJRZJNUMI,11,group1
9703,1.0,2024-01-30,signup,5,83.13243907787133,9,True,NTWEWJLCIP,5,group1
9707,0.0,2024-01-09,signup,5,100.70961328908264,7,True,UJNZOXTAUV,5,group1
9708,0.0,2024-01-03,signup,4,110.00169568839245,8,False,XBYXPBSOCE,4,group1
9709,1.0,2024-01-01,signup,4,113.807774230746,7,False,LHDKXXHDHG,20,group1
9716,0.0,2024-01-26,signup,7,97.36036005196786,2,True,WXQTBSKVVG,2,group1
9717,0.0,2024-01-05,signup,1,86.69978527422597,7,True,OLLIKSGCPH,7,group1
9718,0.0,2024-01-20,signup,3,84.62954948397172,2,False,GGFXXCBYCI,2,group1
9722,1.0,2024-01-13,signup,5,96.50133123184088,1,True,PMJSQZVABJ,13,group1
9732,0.0,2024-01-21,signup,7,108.21708417989312,4,False,QYBFQOHBPL,24,group1
9736,1.0,2024-01-10,signup,7,108.48297031480703,7,True,LLKIMZRFAG,12,group1
9738,0.0,2024-01-27,signup,8,104.50888810722668,7,False,JHOUMWMRXA,1,group1
9739,1.0,2024-01-03,signup,4,111.62338082163672,7,False,XBOKHZRNIX,8,group1
9743,1.0,2024-01-29,signup,6,82.75421220672555,1,True,YKNBVXZXAP,16,group1
9744,0.0,2024-01-17,signup,5,98.8793724276328,6,True,PBRXWXRJXR,12,group1
9745,1.0,2024-01-04,signup,7,108.31843140449008,4,True,MPHBRYQDLY,16,group1
9748,0.0,2024-01-10,signup,3,88.71340139210065,6,False,CXAGGSHZNB,4,group1
9750,0.0,2024-01-28,signup,4,103.17272188920867,6,False,DGSQSVPPBU,1,group1
9752,0.0,2024-01-01,signup,9,124.80192193932722,9,False,IJXZIYUQDN,5,group1
9754,0.0,2024-01-26,signup,2,86.78583890684956,3,True,YRPPHFWDQJ,3,group1
9759,1.0,2024-01-18,signup,6,101.54893816080798,9,True,PGOLUBVYRV,22,group1
9769,0.0,2024-01-28,signup,7,94.45454595966108,1,True,BLEBOOJNQU,6,group1
9770,1.0,2024-01-28,signup,2,101.38675309030045,9,True,VKYGHKEKLI,5,group1
9771,0.0,2024-01-23,signup,6,97.91695108465788,2,False,PNFUNDARCI,3,group1
9772,0.0,2024-01-22,signup,3,104.87145589987054,3,False,GDQZLIOCWR,1,group1
9774,1.0,2024-01-06,signup,3,102.4730380697679,5,True,FCYUXYIGGD,16,group1
9779,1.0,2024-01-21,signup,6,111.51910871556952,9,False,DKBYBGODOX,12,group1
9781,0.0,2024-01-03,signup,7,92.58899347539464,7,True,MAZBBJQRNY,7,group1
9787,0.0,2024-01-19,signup,3,87.66327578667978,7,False,ALVSZMFNUD,5,group1
9789,0.0,2024-01-09,signup,1,101.97512444736697,7,False,FOVYLHGWRW,2,group1
9791,1.0,2024-01-14,signup,6,98.80845321500468,4,True,YCQPNMJQIA,29,group1
9792,0.0,2024-01-02,signup,1,113.7282247258167,7,False,ZKWSKJZRFJ,1,group1
9793,0.0,2024-01-21,signup,3,116.893516593587,6,False,FIXNUHDXPW,3,group1
9794,1.0,2024-01-04,signup,4,97.92789347342006,1,True,AYPCNDSEGM,10,group1
9801,0.0,2024-01-02,signup,4,94.17057189925642,7,True,HLCXZMGQWK,3,group1
9803,1.0,2024-01-19,signup,4,95.66442630270694,3,False,MKGWCYTFDZ,16,group1
9804,1.0,2024-01-08,signup,7,103.2817281250604,4,True,HAYIQTDOOL,12,group1
9809,1.0,2024-01-25,signup,6,121.76205239542873,4,True,SOYGIRNMVG,17,group1
9810,0.0,2024-01-30,signup,4,105.06898477288512,4,True,YRPTXYXQSZ,3,group1
9812,0.0,2024-01-18,signup,3,87.53893999444054,6,True,CUCAVXIQOK,5,group1
9819,0.0,2024-01-25,signup,2,111.97205092706623,7,False,CGBIECEJPX,2,group1
9824,0.0,2024-01-28,signup,4,86.62527526733317,8,False,MDMSIDLLIW,2,group1
9826,0.0,2024-01-26,signup,12,93.30727935367828,2,True,HQXZWXBSPR,5,group1
9835,0.0,2024-01-23,signup,4,102.95158579599956,3,True,TBHJNNWCXA,1,group1
9846,1.0,2024-01-28,signup,3,89.67837093194011,3,False,URVARRIBAV,12,group1
9847,0.0,2024-01-04,signup,3,99.15201542854088,8,True,KMVMRDBFEG,1,group1
9849,1.0,2024-01-10,signup,6,90.14472002345224,4,False,CWHXKIKNAF,6,group1
9850,1.0,2024-01-18,signup,5,99.63824468966594,6,True,GSDUMGKKZO,16,group1
9854,1.0,2024-01-01,signup,5,110.3267337753164,7,False,ZJNRKCLLKA,11,group1
9862,1.0,2024-01-12,signup,2,98.48599487668491,3,False,SWDEPMTWNT,17,group1
9864,1.0,2024-01-02,signup,6,99.42075415736213,5,False,GLNRLTZLAV,12,group1
9865,0.0,2024-01-19,signup,5,126.92776158145232,9,True,QCRINUOKLH,3,group1
9868,1.0,2024-01-10,signup,7,79.05186935730688,7,True,UJZOJNPBMC,6,group1
9869,0.0,2024-01-17,signup,6,109.10624721275128,1,True,HDTREUUIBU,1,group1
9873,0.0,2024-01-27,signup,3,102.90257977110942,8,True,XSMVTQDUWG,7,group1
9874,1.0,2024-01-11,signup,4,107.77654928893104,4,False,QHKOJPIVXI,9,group1
9879,1.0,2024-01-19,signup,5,94.691441308841,6,True,HJYUGBHTAR,9,group1
9898,1.0,2024-01-23,signup,5,98.26953195538762,8,False,IUZVFZXTLD,17,group1
9901,0.0,2024-01-01,signup,2,112.88449972412816,2,True,WOVQDNQQKH,7,group1
9902,0.0,2024-01-24,signup,4,105.777112557237,4,True,AYFDKJINMM,1,group1
9903,1.0,2024-01-29,signup,5,103.328707671461,7,True,QIBIFYCTMH,19,group1
9905,0.0,2024-01-29,signup,4,99.56525628870922,5,False,HUWWMYRIAI,4,group1
9912,0.0,2024-01-08,signup,8,96.38808526916098,5,True,FCIPDZJQJY,3,group1
9917,0.0,2024-01-21,signup,7,91.99978780860432,2,True,VYXIGQJMQU,1,group1
9921,1.0,2024-01-10,signup,6,97.91577485189892,1,False,JWKEEDYOXD,26,group1
9922,1.0,2024-01-28,signup,1,113.6588674420634,9,False,XNVFCAOPJW,12,group1
9928,1.0,2024-01-20,signup,6,93.26617042690091,1,False,FJVIZYAEFN,13,group1
9930,1.0,2024-01-20,signup,4,90.78609136398394,3,True,CZVZHLBZOP,12,group1
9937,1.0,2024-01-15,signup,2,97.02646850493292,2,False,LSIGBTAGSN,19,group1
9939,1.0,2024-01-14,signup,2,106.12226913568011,5,False,OCFIVNUKOS,7,group1
9942,0.0,2024-01-29,signup,6,85.82781767365717,8,True,XRCDMRZGUH,5,group1
9945,0.0,2024-01-14,signup,1,91.8983077992926,6,False,BZWBSWNEWW,1,group1
9953,0.0,2024-01-03,signup,2,94.30654222099253,8,True,AXUXDIPEYL,3,group1
9957,1.0,2024-01-20,signup,2,95.27921537052802,1,True,ASTTQPJFVJ,6,group1
9960,1.0,2024-01-22,signup,4,98.43804384732908,3,False,UPJHDYQJPZ,33,group1
9961,1.0,2024-01-15,signup,8,113.05064993128865,7,False,EZUJXLGPSL,11,group1
9969,0.0,2024-01-01,signup,4,86.09825330079164,4,True,MKAUXKOLWQ,2,group1
9970,0.0,2024-01-09,signup,6,99.48789111813016,1,True,MUDVYPCTBF,2,group1
9981,1.0,2024-01-20,signup,6,90.72550879239068,7,True,WMWKVKMISY,13,group1
9988,0.0,2024-01-04,signup,8,109.72314457749825,1,True,LIQTZNOOEM,8,group1
9990,0.0,2024-01-15,signup,4,92.14623920609635,4,False,LKFTELMNZP,1,group1
9999,0.0,2024-01-30,signup,5,99.40585691638216,9,False,CCEMRNNMRB,7,group1
10001,0.0,2024-01-17,signup,5,110.82684436317903,3,False,LFIWBWUBFF,7,group1
10005,1.0,2024-01-14,signup,4,124.0530486921422,4,False,TBAMBLSUOW,18,group1
10026,1.0,2024-01-20,signup,6,105.02920019860206,8,True,EPYJHZSBPZ,20,group1
10029,1.0,2024-01-18,signup,6,111.88829199930665,2,True,HHVZYFEERE,16,group1
10032,1.0,2024-01-11,signup,6,95.27498400148733,7,False,AWCKWXRNBI,7,group1
10036,1.0,2024-01-25,signup,2,101.11618087495384,4,False,JGCVHIYVQN,30,group1
10038,1.0,2024-01-14,signup,7,108.72154973723178,3,True,QVHYAYFJIB,19,group1
10039,0.0,2024-01-12,signup,4,95.35181208938248,5,False,FUWMNBWGNW,1,group1
10041,0.0,2024-01-26,signup,6,111.49318139483545,9,False,ZQIHEJLMYU,8,group1
10052,1.0,2024-01-11,signup,2,109.19217157931364,2,True,RIXHGCSLTI,10,group1
10059,0.0,2024-01-04,signup,4,93.44694191612804,6,True,SKZABXPEBJ,4,group1
10064,0.0,2024-01-17,signup,2,116.11726360840832,5,True,ZMLLCXRBPK,1,group1
10066,1.0,2024-01-30,signup,7,107.6365784548085,9,False,PLFACDRPSW,11,group1
10067,1.0,2024-01-16,signup,7,86.96615843109362,3,True,VFRWGXREVC,5,group1
10073,0.0,2024-01-01,signup,3,98.87096605792112,7,True,BIESEPTJIG,20,group1
10077,0.0,2024-01-09,signup,6,99.88368075097398,7,False,RSXGQZXPIQ,7,group1
10081,1.0,2024-01-13,signup,5,110.65320678849083,9,False,ZZFPBNUSVL,11,group1
10082,1.0,2024-01-16,signup,8,99.96219887315594,7,True,ZGJCPISZQU,13,group1
10083,0.0,2024-01-22,signup,7,94.40747031171304,2,False,JZRPUHQNNP,2,group1
10084,0.0,2024-01-11,signup,5,94.02741649238068,9,False,NHCZLWYOEP,1,group1
10087,0.0,2024-01-26,signup,5,108.2999473757878,3,False,MBQEZHLWZB,2,group1
10091,0.0,2024-01-29,signup,4,103.01835619568284,6,True,MBKVOOOJIF,2,group1
10093,1.0,2024-01-01,signup,4,62.07577794091665,1,False,EQVSQHAONR,9,group1
10096,1.0,2024-01-05,signup,4,100.14598359730256,3,True,LZMAMZGVDK,16,group1
10101,1.0,2024-01-06,signup,10,98.58668449036657,5,False,JJCQVKDIXI,10,group1
10126,0.0,2024-01-20,signup,7,100.6204812470309,4,False,MQKUIATYIZ,15,group1
10137,1.0,2024-01-19,signup,5,108.15074953380989,5,False,TTYTCFGHXY,8,group1
10139,1.0,2024-01-04,signup,7,113.59836453042982,4,True,YHOLTTBSIY,7,group1
10140,0.0,2024-01-09,signup,5,117.7995934260358,8,False,DYTPERKCUL,1,group1
10144,1.0,2024-01-19,signup,7,86.53126679719666,4,False,JHOIMIOWAQ,12,group1
10152,0.0,2024-01-18,signup,8,94.8864798263028,2,False,HKQPLFPOYF,9,group1
10158,1.0,2024-01-26,signup,2,113.22386658683868,4,True,CGMXKOHQAY,7,group1
10164,1.0,2024-01-15,signup,1,90.74602061122168,9,True,HTYWKGXWGS,18,group1
10165,0.0,2024-01-30,signup,6,101.39395075003225,1,True,SSTLMNLTLH,9,group1
10170,1.0,2024-01-07,signup,6,83.33973419237644,7,True,CDATBCLTFJ,9,group1
10177,0.0,2024-01-13,signup,2,98.6391329378253,5,True,HKSFUXDZOM,7,group1
10187,1.0,2024-01-04,signup,7,90.35448975559356,4,False,YBKPZBTEOV,5,group1
10195,1.0,2024-01-06,signup,4,112.52316703628333,5,True,HCWEXRGKXD,13,group1
10201,0.0,2024-01-17,signup,3,89.62565281329766,7,True,SMTAACMZBK,12,group1
10202,0.0,2024-01-29,signup,4,104.63649821928438,3,False,QCOUWKIIEM,7,group1
10203,0.0,2024-01-18,signup,6,97.35940820780202,1,False,WMHSMDQRTP,5,group1
10205,0.0,2024-01-26,signup,3,79.17215784906517,9,True,KYNGFOZFIQ,5,group1
10212,0.0,2024-01-31,signup,4,118.742828983619,8,True,VNKJUWKOIU,2,group1
10213,1.0,2024-01-12,signup,2,107.61811381183252,6,False,THIOCXMDVS,25,group1
10223,0.0,2024-01-13,signup,5,97.4011271310014,7,False,KEWNHHFGFC,18,group1
10225,1.0,2024-01-17,signup,5,96.79548132741556,1,True,KGOAAOKKSI,7,group1
10226,1.0,2024-01-31,signup,7,103.40722869155591,5,True,BGHBIIIEDS,14,group1
10234,1.0,2024-01-20,signup,3,99.61233216328192,5,True,QEXCXLJESZ,16,group1
10235,1.0,2024-01-16,signup,7,86.0888343527201,8,True,PQDIUAXXMX,7,group1
10238,1.0,2024-01-10,signup,6,97.73287764903668,8,True,IXRMCQJROD,16,group1
10242,0.0,2024-01-29,signup,4,106.66879078651723,3,True,KGXTPFUKHE,2,group1
10246,0.0,2024-01-16,signup,1,95.67402679037173,4,True,VGWFFDFJHT,4,group1
10250,1.0,2024-01-30,signup,5,87.28747673103156,6,False,GLJSWMIXBE,14,group1
10252,0.0,2024-01-20,signup,5,108.8136603212537,8,True,CVDUJCGNRJ,1,group1
10257,1.0,2024-01-29,signup,3,106.46624710100492,5,False,QKVSHVVCCL,16,group1
10259,0.0,2024-01-29,signup,6,93.3927290573616,3,False,QHAKOJXJYK,17,group1
10260,1.0,2024-01-09,signup,8,96.42509417203507,6,False,MMXXIXDJAB,32,group1
10273,0.0,2024-01-18,signup,7,97.19616270240444,2,True,TFSLPXACCH,6,group1
10276,1.0,2024-01-05,signup,3,94.2810805313167,3,True,FFIGBNGSHQ,12,group1
10281,0.0,2024-01-13,signup,7,110.16206653258818,5,True,GWFJTZVNJQ,2,group1
10282,1.0,2024-01-21,signup,4,105.50212214728064,8,True,WAQETBIASO,6,group1
10286,0.0,2024-01-01,signup,8,86.46015833627003,4,True,SJWBAZVCLP,7,group1
10287,0.0,2024-01-19,signup,3,100.81067370663077,4,False,AWVFUNTVVG,1,group1
10288,1.0,2024-01-28,signup,12,109.1295564448664,9,False,GNKLDUTEZX,16,group1
10293,1.0,2024-01-07,signup,6,92.57387731937654,1,False,ASJJJHZNME,15,group1
10301,1.0,2024-01-01,signup,6,102.39117637080822,7,True,QBIUJVIONT,14,group1
10305,1.0,2024-01-14,signup,7,117.23500359616445,3,False,ZPPKHTFGLJ,16,group1
10308,1.0,2024-01-04,signup,2,102.6096928492061,5,True,MKONXJUTAK,14,group1
10311,0.0,2024-01-18,signup,7,93.66080435996764,2,False,NLFVZVZIXY,8,group1
10314,1.0,2024-01-03,signup,4,90.8398939089507,8,True,XGOBWHTTMW,7,group1
10316,0.0,2024-01-22,signup,5,102.01704459304908,8,False,WTHFISAUYN,3,group1
10317,0.0,2024-01-23,signup,4,95.03694237472077,7,True,TVPZQNANIZ,2,group1
10327,0.0,2024-01-11,signup,7,100.04126372246566,9,False,RUQKWTGGZW,1,group1
10329,1.0,2024-01-25,signup,6,104.40084265024566,5,False,WWIBHNOGQO,11,group1
10331,1.0,2024-01-25,signup,7,96.00039139407647,8,False,DZZRNKMGIG,9,group1
10332,0.0,2024-01-10,signup,5,108.79560293486102,1,True,,14,group1
10333,1.0,2024-01-13,signup,8,109.7895853346336,6,True,KCSDVIFKHN,9,group1
10334,0.0,2024-01-17,signup,5,86.13802770332519,3,True,TVPEIKQUTF,5,group1
10336,0.0,2024-01-21,signup,5,93.62200785550452,5,True,DLMBXPSIGW,8,group1
10339,1.0,2024-01-16,signup,5,113.05674396791817,6,True,PBUAACOTMR,9,group1
10342,0.0,2024-01-21,signup,4,100.603226008007,7,True,QCGEXXLHAU,4,group1
10348,1.0,2024-01-11,signup,3,119.20627761381402,6,True,SGFWTTZBMR,10,group1
10349,0.0,2024-01-29,signup,3,94.1670570514778,9,False,WDIFPOWXAN,5,group1
10350,1.0,2024-01-03,signup,8,103.14598305943171,2,False,DDHEHZJPWI,12,group1
10351,1.0,2024-01-26,signup,3,93.26860573396222,6,True,RKXJYJNXLH,9,group1
10355,0.0,2024-01-05,signup,6,93.42191502278366,1,False,KBHUJNAYCC,1,group1
10359,1.0,2024-01-15,signup,4,104.04339526925236,4,False,IFCTVNVWVR,19,group1
10360,1.0,2024-01-20,signup,2,101.9479233432086,7,True,GYHFQSCQRQ,20,group1
10361,1.0,2024-01-20,signup,7,81.61377575003513,2,False,BNHMAJOBLH,14,group1
10364,0.0,2024-01-17,signup,4,87.99712531921324,5,True,XWSYJJIENY,6,group1
10365,0.0,2024-01-29,signup,1,99.96013498060888,8,False,ZMQNARCFIU,5,group1
10366,1.0,2024-01-08,signup,7,108.62466230697568,8,False,RBGRFYWTLH,13,group1
10369,1.0,2024-01-26,signup,2,95.80991476814948,2,True,ALZAHKARTP,15,group1
10371,1.0,2024-01-25,signup,3,109.42913198694885,8,True,UMHDEYCNOA,13,group1
10373,0.0,2024-01-29,signup,8,106.5409894167968,3,False,KLMROGVIZV,2,group1
10382,0.0,2024-01-27,signup,4,73.49062254933203,3,True,TPLPJVXCAS,8,group1
10397,1.0,2024-01-27,signup,7,97.96751744941248,7,True,WRUSXPGONO,11,group1
10399,0.0,2024-01-03,signup,8,80.38585964178294,7,True,FCVLFDTLDA,2,group1
10401,0.0,2024-01-15,signup,4,94.86216000724394,2,True,SNNHMBOBXZ,6,group1
10403,0.0,2024-01-21,signup,6,102.6715391466556,2,False,FZKUXVSSIY,3,group1
10406,0.0,2024-01-22,signup,5,108.71732269453442,1,False,SVSHIGYOEX,11,group1
10410,1.0,2024-01-31,signup,4,103.25034074172572,5,True,VPSIPSEOYE,13,group1
10412,0.0,2024-01-25,signup,3,119.46098414038362,6,False,YIMMKXJWGN,3,group1
10414,1.0,2024-01-30,signup,3,98.5359413760988,9,True,IUSQOMFYGS,7,group1
10421,0.0,2024-01-05,signup,1,99.01846893720666,4,True,SAUTUJZJKV,15,group1
10424,1.0,2024-01-11,signup,3,129.96715880400708,2,False,MGEPHNSUHQ,13,group1
10430,0.0,2024-01-25,signup,5,103.78543189188848,9,True,USIXPGLKHG,1,group1
10433,0.0,2024-01-18,signup,4,117.97699649708603,6,True,VSAOUGQGCK,3,group1
10434,1.0,2024-01-07,signup,4,99.5046461597828,7,True,DTNKHTUKVK,5,group1
10437,1.0,2024-01-29,signup,5,89.08990334412245,6,True,QPFYMZSQXL,20,group1
10438,0.0,2024-01-07,signup,1,111.66342708348816,5,False,QFKMIWQDFA,2,group1
10454,1.0,2024-01-15,signup,5,97.74821100469286,9,True,FHPYTFPDNK,13,group1
10456,0.0,2024-01-14,signup,7,85.14754130712645,1,False,PSMKIMLXIL,4,group1
10465,0.0,2024-01-20,signup,5,117.72189525098638,5,False,KKWCYIRNAZ,8,group1
10466,0.0,2024-01-20,signup,11,104.76057732235073,4,True,ZZYRYYMZRX,2,group1
10470,1.0,2024-01-18,signup,7,91.78981753181924,6,False,SAEIIPZTOQ,8,group1
10473,0.0,2024-01-14,signup,6,101.85008957330508,8,False,IDWAPZEBVK,21,group1
10480,0.0,2024-01-14,signup,5,114.92400507152274,6,True,XOAFELNOVA,3,group1
10483,0.0,2024-01-08,signup,11,113.47987070329113,4,False,HYDNJAJBXV,5,group1
10489,0.0,2024-01-28,signup,10,102.38592889272628,9,True,WQNPMYWEDE,10,group1
10491,0.0,2024-01-05,signup,4,104.92051170453657,4,False,GOBQDIQZOF,9,group1
10496,1.0,2024-01-21,signup,4,89.66357574233722,2,False,JPHAGZZIKU,5,group1
10499,0.0,2024-01-09,signup,4,122.41231624927792,7,True,MLFEFFQWQT,3,group1
10508,1.0,2024-01-13,signup,3,85.76119944036674,9,False,EURCBAZIHI,7,group1
10510,0.0,2024-01-19,signup,4,101.01503396071804,9,True,OLBRNIKCLG,5,group1
10521,1.0,2024-01-30,signup,6,98.32352693548796,1,False,ERDGQKGJPP,11,group1
10523,0.0,2024-01-31,signup,3,96.14335284036122,3,False,ATCBABUBAX,3,group1
10525,1.0,2024-01-27,signup,3,100.18884246581148,5,False,ZLJQSRDJKX,11,group1
10531,1.0,2024-01-03,signup,4,91.12483827289384,8,False,EZALWLBQWP,8,group1
10533,0.0,2024-01-15,signup,3,92.09755235313813,7,False,PZWIOEBPYK,2,group1
10539,0.0,2024-01-31,signup,4,96.48475116071096,4,False,HMWBWLIZXA,1,group1
10541,1.0,2024-01-25,signup,5,93.126967682143,1,True,DODAAYGQUV,12,group1
10554,1.0,2024-01-21,signup,7,92.74982231860614,8,False,FSIBLEGSKD,6,group1
10557,1.0,2024-01-12,signup,2,87.77944588559035,9,True,KFOXUKDHML,6,group1
10563,0.0,2024-01-01,signup,6,101.13072591426568,7,True,EGTQWVKKFA,11,group1
10565,1.0,2024-01-16,signup,3,104.7897759784265,6,False,VUBQAVNTFU,27,group1
10566,1.0,2024-01-30,signup,3,102.41849248298894,6,True,OJPWXNJNYM,14,group1
10569,1.0,2024-01-06,signup,4,95.80573964176776,6,False,LHWGCREPLD,15,group1
10571,1.0,2024-01-04,signup,5,92.374117924993,8,False,BETIPFHVRC,19,group1
10578,0.0,2024-01-04,signup,2,87.04264861666084,4,False,,2,group1
10585,0.0,2024-01-10,signup,3,120.2662786137256,8,True,PANNSMSYBF,3,group1
10586,0.0,2024-01-15,signup,4,100.32524645041173,3,True,REVAKLEGNI,1,group1
10588,1.0,2024-01-10,signup,9,99.08968153356116,2,False,JVGLOIHUBA,4,group1
10590,1.0,2024-01-06,signup,1,88.45810585611514,8,False,KTEXNSGWXC,11,group1
10592,0.0,2024-01-14,signup,1,100.14689523217864,6,False,FOQQXNHQQV,2,group1
10596,1.0,2024-01-08,signup,8,97.55020638021595,3,False,HSVWSGGCDV,19,group1
10602,1.0,2024-01-01,signup,4,82.65799590582527,8,False,GRHWTVCXAZ,13,group1
10606,1.0,2024-01-12,signup,3,99.28757350042068,2,True,MKOTJCXGWA,11,group1
10612,0.0,2024-01-19,signup,4,101.21055378213802,7,False,MXMPHIXNYO,16,group1
10618,0.0,2024-01-28,signup,7,104.342878239607,6,True,KUWEPACDAS,2,group1
10629,1.0,2024-01-04,signup,3,112.24336256912798,4,False,QOHIPFPEQX,12,group1
10632,0.0,2024-01-03,signup,4,92.26766978927844,5,False,EWZVXUHPBJ,10,group1
10640,1.0,2024-01-02,signup,6,93.27309515703982,2,True,SAVBYAAXCY,16,group1
10642,0.0,2024-01-05,signup,3,104.51478122692616,6,False,GXLGOBWSGK,2,group1
10643,1.0,2024-01-16,signup,6,103.17435583129276,2,True,BJWRUYAAIV,13,group1
10645,0.0,2024-01-23,signup,8,108.53686907505818,7,False,ROKPCZPMPC,10,group1
10649,1.0,2024-01-13,signup,5,98.4458448101721,8,False,GABEBNJLXI,8,group1
10652,1.0,2024-01-11,signup,1,96.90355742846364,8,True,YVAZDWKCUX,7,group1
10654,0.0,2024-01-16,signup,4,119.71230693405712,2,True,TCXBEACWDR,5,group1
10664,1.0,2024-01-29,signup,7,101.8917970589372,3,True,VCECJKUKUM,5,group1
10669,0.0,2024-01-02,signup,4,109.97763556190192,6,False,LKIMQVWWXL,9,group1
10671,0.0,2024-01-29,signup,6,92.85768078369144,8,False,RDADJVHIIP,7,group1
10683,1.0,2024-01-15,signup,4,106.49548320532983,1,True,VDQHHTWPAP,6,group1
10687,0.0,2024-01-07,signup,7,93.71202411455388,3,True,RTAQGXBSDO,4,group1
10690,1.0,2024-01-04,signup,5,108.01629234134109,3,True,NSYKASOMUO,14,group1
10709,0.0,2024-01-19,signup,2,91.89410571878209,2,True,XWDUZFQPLE,6,group1
10712,1.0,2024-01-29,signup,6,96.70326925996255,5,False,JLRFMDMOXI,8,group1
10716,0.0,2024-01-10,signup,4,88.5465045330235,3,False,GSLXOVNNCP,4,group1
10723,1.0,2024-01-25,signup,4,84.80775101434683,7,False,NGNNPMBPTA,10,group1
10727,0.0,2024-01-06,signup,2,98.90976463918943,3,True,UGTMGEEHZN,14,group1
10728,0.0,2024-01-27,signup,4,97.12850156885996,2,True,NQOZJZNBMM,7,group1
10729,1.0,2024-01-03,signup,5,100.6692920411418,4,False,GWZEZCVFIE,16,group1
10737,0.0,2024-01-05,signup,5,82.12565036217904,2,True,FNKIQZWTPW,8,group1
10738,0.0,2024-01-08,signup,5,103.80882256488988,8,True,RXSFAFBHIM,9,group1
10740,0.0,2024-01-14,signup,5,83.22419553232686,9,True,TOIVIYVAEG,4,group1
10741,1.0,2024-01-24,signup,5,109.75652972631772,7,False,IAUUKYGBQH,12,group1
10752,1.0,2024-01-11,signup,6,95.90794269954942,4,True,CYKOEPSGQY,9,group1
